Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1961,1961,Head,129000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1962,1962,Head,120000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1963,1963,Head,110000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1964,1964,Head,100000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1965,1965,Head,100000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1966,1966,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1967,1967,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1968,1968,Head,97000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1969,1969,Head,95000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1970,1970,Head,94000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1971,1971,Head,94000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1972,1972,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1973,1973,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1974,1974,Head,85198,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1975,1975,Head,88000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1976,1976,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1977,1977,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1978,1978,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1979,1979,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1980,1980,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1981,1981,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1982,1982,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1983,1983,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1984,1984,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1985,1985,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1986,1986,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1987,1987,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1988,1988,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1989,1989,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1990,1990,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1991,1991,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1992,1992,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1993,1993,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1994,1994,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1995,1995,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1996,1996,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1997,1997,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1998,1998,Head,90000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,1999,1999,Head,95000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2000,2000,Head,95000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2001,2001,Head,95000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2002,2002,Head,95000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2003,2003,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2004,2004,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2005,2005,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2006,2006,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2007,2007,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2008,2008,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2009,2009,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2010,2010,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2011,2011,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2012,2012,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2013,2013,Head,98000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1107,Asses,2014,2014,Head,99000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1961,1961,Head,42520000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1962,1962,Head,42901000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1963,1963,Head,40009120,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1964,1964,Head,42300000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1965,1965,Head,46708688,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1966,1966,Head,48800000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1967,1967,Head,51227008,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1968,1968,Head,51465008,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1969,1969,Head,48298208,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1970,1970,Head,48439648,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1971,1971,Head,49786000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1972,1972,Head,52300600,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1973,1973,Head,54771008,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1974,1974,Head,55354672,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1975,1975,Head,56707008,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1976,1976,Head,58174000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1977,1977,Head,61053808,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1978,1978,Head,57791008,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1979,1979,Head,56864000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1980,1980,Head,55760496,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1981,1981,Head,54234800,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1982,1982,Head,52650000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1983,1983,Head,53790000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1984,1984,Head,54569000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1985,1985,Head,54000000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1986,1986,Head,52537008,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1987,1987,Head,50994000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1988,1988,Head,52257000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1989,1989,Head,52602000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1990,1990,Head,52845000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1991,1991,Head,52452000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1992,1992,Head,53011000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1993,1993,Head,52665200,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1994,1994,Head,53156952,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1995,1995,Head,52648600,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1996,1996,Head,50829700,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1997,1997,Head,50058900,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1998,1998,Head,48048900,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,1999,1999,Head,49056700,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2000,2000,Head,48674400,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2001,2001,Head,48851400,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2002,2002,Head,52000000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2003,2003,Head,55875764,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2004,2004,Head,56844020,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2005,2005,Head,57033528,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2006,2006,Head,58293608,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2007,2007,Head,58722108,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2008,2008,Head,57583120,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2009,2009,Head,54463872,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2010,2010,Head,48949744,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2011,2011,Head,47972660,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2012,2012,Head,49865864,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2013,2013,Head,50996397,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,866,Cattle,2014,2014,Head,51646544,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1961,1961,Head,5000000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1962,1962,Head,4970000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1963,1963,Head,4980000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1964,1964,Head,4998000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1965,1965,Head,5098000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1966,1966,Head,5200000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1967,1967,Head,5280000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1968,1968,Head,5300000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1969,1969,Head,5340000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1970,1970,Head,5380000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1971,1971,Head,5420000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1972,1972,Head,5460000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1973,1973,Head,5500000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1974,1974,Head,4580263,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1975,1975,Head,4000000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1976,1976,Head,4000000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1977,1977,Head,3500000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1978,1978,Head,3200000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1979,1979,Head,3000000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1980,1980,Head,3000000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1981,1981,Head,3000000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1982,1982,Head,3000000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1983,1983,Head,2900000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1984,1984,Head,3098000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1985,1985,Head,3100000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1986,1986,Head,3100000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1987,1987,Head,3100000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1988,1988,Head,3200000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1989,1989,Head,3200000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1990,1990,Head,3300000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1991,1991,Head,3400000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1992,1992,Head,3500000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1993,1993,Head,3710060,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1994,1994,Head,3977950,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1995,1995,Head,3547142,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1996,1996,Head,3374600,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1997,1997,Head,3428000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1998,1998,Head,3400000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,1999,1999,Head,3402700,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2000,2000,Head,3490200,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2001,2001,Head,3386600,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2002,2002,Head,4000000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2003,2003,Head,4200000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2004,2004,Head,4200000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2005,2005,Head,4200000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2006,2006,Head,4200000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2007,2007,Head,4250000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2008,2008,Head,4250000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2009,2009,Head,4250000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2010,2010,Head,4037036,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2011,2011,Head,4280000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2012,2012,Head,4350000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2013,2013,Head,4375000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1016,Goats,2014,2014,Head,4400000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1961,1961,Head,4184000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1962,1962,Head,3966000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1963,1963,Head,3761235,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1964,1964,Head,3760000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1965,1965,Head,3760000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1966,1966,Head,3780000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1967,1967,Head,3800000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1968,1968,Head,3700000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1969,1969,Head,3040000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1970,1970,Head,3620000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1971,1971,Head,3600000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1972,1972,Head,3540000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1973,1973,Head,3500000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1974,1974,Head,3500000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1975,1975,Head,3400000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1976,1976,Head,3500000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1977,1977,Head,3073479,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1978,1978,Head,2825000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1979,1979,Head,3000000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1980,1980,Head,3000000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1981,1981,Head,3073000,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1982,1982,Head,3000000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1983,1983,Head,3050000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1984,1984,Head,2970000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1985,1985,Head,3000000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1986,1986,Head,3000000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1987,1987,Head,3000000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1988,1988,Head,2900000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1989,1989,Head,3200000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1990,1990,Head,3400000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1991,1991,Head,3400000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1992,1992,Head,3300000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1993,1993,Head,3300000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1994,1994,Head,3300000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1995,1995,Head,3300000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1996,1996,Head,3300000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1997,1997,Head,3300000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1998,1998,Head,3300000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,1999,1999,Head,3600000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2000,2000,Head,3600000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2001,2001,Head,3600000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2002,2002,Head,3650000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2003,2003,Head,3655000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2004,2004,Head,3655000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2005,2005,Head,3655000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2006,2006,Head,3650000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2007,2007,Head,3680000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2008,2008,Head,3680000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2009,2009,Head,3680000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2010,2010,Head,3600000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2011,2011,Head,3590000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2012,2012,Head,3650000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2013,2013,Head,3620000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1096,Horses,2014,2014,Head,3600000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1961,1961,Head,328000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1962,1962,Head,319000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1963,1963,Head,309000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1964,1964,Head,300000,*,Unofficial figure
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1965,1965,Head,300000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1966,1966,Head,280000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1967,1967,Head,260000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1968,1968,Head,230000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1969,1969,Head,210000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1970,1970,Head,200000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1971,1971,Head,190000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1972,1972,Head,180000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1973,1973,Head,170000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1974,1974,Head,166578,,Official data
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1975,1975,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1976,1976,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1977,1977,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1978,1978,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1979,1979,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1980,1980,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1981,1981,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1982,1982,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1983,1983,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1984,1984,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1985,1985,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1986,1986,Head,165000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1987,1987,Head,167000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1988,1988,Head,168000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1989,1989,Head,170000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1990,1990,Head,172000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1991,1991,Head,172000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1992,1992,Head,173000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1993,1993,Head,174000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1994,1994,Head,175000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1995,1995,Head,175000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1996,1996,Head,175000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1997,1997,Head,175000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1998,1998,Head,175000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,1999,1999,Head,180000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2000,2000,Head,180000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2001,2001,Head,180000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2002,2002,Head,180000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2003,2003,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2004,2004,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2005,2005,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2006,2006,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2007,2007,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2008,2008,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2009,2009,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2010,2010,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2011,2011,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2012,2012,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2013,2013,Head,185000,F,FAO estimate
QA,Live Animals,9,Argentina,5111,Stocks,1110,Mules,2014,2014,Head,185000,F,FAO estimate
